Gene	aos_HRFR_1.5h_nw	aos_HRFR_1.5h_w	aos_LRFR_1.5h_nw	aos_LRFR_1.5h_w	aos_HRFR_4h_nw	aos_HRFR_4h_w	aos_LRFR_4h_nw	aos_LRFR_4h_w	Col-0_HRFR_1.5h_nw	Col-0_HRFR_1.5h_w	Col-0_LRFR_1.5h_nw	Col-0_LRFR_1.5h_w	Col-0_HRFR_4h_nw	Col-0_HRFR_4h_w	Col-0_LRFR_4h_nw	Col-0_LRFR_4h_w
AT3G59800	3.417144991	3.355081039	3.434379502	3.353305723	3.337231299	3.24294979	3.459668352	3.51859599	3.514869621	3.587431903	3.536510672	3.485660937	3.427602727	3.482742994	3.473447489	3.561959252
AT3G59810	3.961406882	3.903509366	4.035178892	3.949196546	4.014984358	3.935280884	4.21142162	4.249640661	3.917489376	3.964918714	4.000649328	3.881978459	3.985234666	3.903879996	4.301923173	4.154683763
AT3G59820	3.530666665	3.780708674	3.571774349	3.811080452	5.734701064	5.828269769	6.261169898	6.30829886	3.495179108	4.451059622	3.731105522	4.229400468	5.698883367	6.347657718	6.264427461	6.70404926
AT3G59840	3.359825453	3.369829159	3.547033953	3.341847681	3.522870656	3.423580731	3.319327101	3.348367046	3.594846698	3.708007234	3.568091401	3.593883105	3.711531302	3.567975237	3.604536795	3.823839102
AT3G59870	5.009239963	4.939074254	5.115059856	4.987174969	5.276813499	5.14324683	5.406347736	5.196435023	4.95378914	4.984611152	4.960182859	5.021392352	5.207984184	5.041207636	5.270716489	5.059628972
AT3G59880	1.282303466	1.967766475	1.094784741	1.480697375	0.080696012	0.477883179	-0.104255968	-0.629988539	0.763432278	0.58617779	0.420856533	0.545801861	0.008991035	-0.987227558	-0.465681948	-1.087461102
AT3G59890	2.950953961	2.695474886	2.905237101	2.823857471	3.170506106	3.054272561	4.746121503	4.986754917	2.972975925	2.59184126	3.07972712	2.774895464	3.264318427	2.627056011	4.885146733	4.697018194
AT3G59900	2.591267078	2.303925752	5.324876907	5.096390687	2.085983045	2.161076406	6.353756774	6.555247185	2.746088443	0.384603386	5.50189593	4.178969044	1.704851754	0.141007514	6.454202825	5.973404658
AT3G59910	5.313872481	5.268996573	5.192967658	5.250583714	5.13051769	5.117689722	4.750081237	4.770950718	5.340191301	5.506627788	5.300394787	5.411286008	5.191937285	5.227401349	4.771810943	4.912189593
AT3G59920	7.316259915	7.301584806	7.388134581	7.321164318	7.364604336	7.405479108	7.906419308	7.849343104	7.304034443	7.249960954	7.357854652	7.278105863	7.332428733	7.265877192	7.847466561	7.607641992
AT3G59940	6.828932756	6.857810623	6.447542304	6.494465379	7.0222516	7.11232183	6.308233389	6.446432025	6.81592845	7.305762496	6.139700085	6.725903166	6.900297975	7.19219787	6.22555407	6.524350707
AT3G59950	4.782978026	4.711727641	4.833248238	4.858447435	4.753166278	4.837686837	4.705582414	4.851029137	4.784977873	4.916688299	4.818283418	4.897365228	4.798238067	4.911597237	4.735893016	4.940927863
AT3G59970	9.620866506	9.500219189	9.579458194	9.630918079	9.296331145	9.521933914	9.015065778	8.93502846	9.520535593	9.97443879	9.469898179	9.849659726	9.269216465	9.673029694	9.052444429	9.208943743
AT3G59980	5.216984271	4.822576106	5.35792323	4.961203078	5.268830571	5.004387281	5.285588518	5.076666852	5.265677644	4.759992417	5.218900555	4.745309642	5.311248464	4.762434013	5.272758414	4.884716646
AT3G59990	6.409933615	6.33394687	6.372160607	6.341819643	6.322697838	6.225046202	6.304541823	6.214125844	6.378054456	6.313769407	6.294790572	6.303214653	6.243223166	6.231274688	6.263288239	6.233069709
AT3G60030	6.441076412	6.446023404	6.341003237	6.429443504	6.432400305	6.446970499	6.494819372	6.438463917	6.475327366	6.080785472	6.444784751	6.198875206	6.581883358	6.42178654	6.421078127	6.171243755
AT3G60040	1.307543233	1.318161994	1.265339365	1.361478258	1.393831036	1.285976356	1.263901862	1.201944478	1.1633714	1.433234734	1.310224445	1.229361486	1.56132916	1.576663785	1.274692405	1.255657633
AT3G60050	2.881011324	2.925444093	3.031996861	2.965204648	2.703862046	2.743429006	2.943894884	3.014059227	2.986997109	3.133549196	3.200174708	3.270865358	2.837183226	2.88778183	2.998865659	3.010402432
AT3G60070	2.78477667	3.004843713	2.483057027	2.68266413	2.599493314	2.707245136	1.631934602	1.72681896	2.758683712	3.29623324	2.646067791	2.879745739	2.631688061	3.017703907	1.444862388	2.081161927
AT3G60080	4.544679889	4.545545009	4.272778067	4.252046503	3.708039151	3.660978883	3.509177903	3.243427596	4.512490204	4.583090611	4.07717852	4.121808861	3.667865372	3.886343434	3.407552838	3.319916227
AT3G60110	1.979742931	1.975707692	1.902219507	2.106491248	1.982635793	2.154216104	2.220318916	2.207789069	2.077084218	2.023161072	1.990460486	1.816037975	1.877995691	2.269762045	2.187121571	2.395379683
AT3G60130	5.283544668	5.338086168	5.033721217	5.153500145	5.661308763	5.830415702	4.927191484	5.089974581	5.264470939	6.108118327	4.897464543	5.573405386	5.679644387	6.393317883	4.977038951	5.754418469
AT3G60150	1.957068782	1.982769917	2.080189451	1.832899274	2.23426741	2.032313415	2.073077842	2.096600443	1.966017365	1.915128608	1.856545476	1.690159113	2.229898747	2.09237158	2.028386788	1.994561489
AT3G60180	2.279190178	2.280683879	2.132273635	2.360586144	2.341457556	2.413336927	1.534395251	1.729445428	2.330298802	2.720297624	2.252636355	2.609094715	2.399772797	2.861955822	1.433090925	2.227524561
AT3G60190	5.312496598	5.406211902	5.233892967	5.263661211	6.052333071	6.125272806	5.557229158	5.645125371	5.112777621	4.815916863	5.011079049	4.919976677	5.855002112	5.79163758	5.404161165	5.378640484
AT3G60200	2.659431065	2.951396417	3.184210879	3.231273144	2.885833721	3.090929616	3.939131383	3.913020896	2.695513189	2.068287916	3.142368787	2.881513057	3.002604991	2.848724117	4.017235492	3.639978313
AT3G60210	5.132335721	4.839675037	5.254896503	4.862285722	5.319553597	5.120328877	5.213702966	5.053150282	5.174549114	5.014502927	5.179431189	5.025316037	5.409311924	5.245707923	5.278517581	5.277120304
AT3G60220	2.346195168	2.170097476	2.530604276	2.3487789	2.308273911	2.359072487	2.863822134	2.611958206	2.416036665	1.565302776	2.545359347	2.018419489	2.52241197	1.298492741	2.756622416	1.853348735
AT3G60240	7.555381362	7.528479756	7.33964263	7.546163101	7.430685398	7.464525663	7.572066078	7.467750851	7.500541598	7.370242515	7.527742226	7.460442498	7.47696163	7.304782652	7.49283784	7.341294585
AT3G60245	8.056800087	7.953326127	8.318277906	8.056542979	7.919360091	7.71481765	8.35773103	8.224470604	8.367857651	8.082951769	8.36637306	8.050213337	8.157791526	7.610927212	8.565042198	8.342381154
AT3G60250	5.373719301	5.354120071	5.711801044	5.658308202	5.312534315	5.271812122	5.758770918	5.819294278	5.444565505	5.332104748	5.786094843	5.712365283	5.407554159	5.135741669	5.873354984	5.598378228
AT3G60260	4.040393472	4.249064382	4.759383407	4.843225393	3.974618341	4.048240542	4.615215178	4.732073283	4.219159403	4.64149074	4.971678087	5.053461551	4.10998863	4.169717167	4.743510588	4.778588089
AT3G60286	0.136135697	-0.043078879	-0.156348039	0.187612268	-0.487298401	-0.158910979	-0.267224633	-0.143120412	0.117298689	0.662953584	-0.114164744	0.442818447	-0.105791363	0.330243345	0.178564643	0.073252764
AT3G60290	5.143748624	5.143553987	5.309790247	5.428704688	4.915666079	4.798961104	4.695180913	4.759860683	4.990208576	4.95810919	5.080605274	5.237570203	4.667542587	5.057338586	4.749894558	4.91598214
AT3G60300	5.296794856	5.543797953	5.273731061	5.434917013	5.583638459	5.646544164	4.652721796	4.728203407	5.258162842	5.858016912	5.059398052	5.53966753	5.47467509	6.143016749	4.639049969	5.164141038
AT3G60310	3.157816157	3.144352841	3.076013085	3.27082965	3.133820442	3.226268614	2.836653914	2.963911595	3.159164138	3.097932468	3.198104893	3.186438799	3.158140506	3.143979315	2.866241522	2.988030038
AT3G60320	7.602494909	7.70632102	7.598975906	7.76647033	7.490949412	7.495730959	7.57237148	7.540858355	7.681424541	7.292615306	7.716974258	7.5613137	7.616211741	7.251766892	7.502985285	7.162399983
AT3G60330	0.590061218	0.322142848	0.376340849	0.492290122	0.79214997	0.737277725	0.486837868	0.358417424	0.645337691	0.449775793	0.741200133	0.543886644	0.907219504	0.87877398	0.600641394	0.831195998
AT3G60340	5.130991953	5.077422634	5.174786654	5.120867398	5.277504186	5.298767438	4.951344464	4.984991221	5.132122061	5.184142613	5.052774176	5.169981307	5.270185558	5.356799053	4.893235663	4.958928667
AT3G60350	4.961610039	4.968434774	4.807891497	4.96662645	4.85663045	5.000361546	4.963297458	5.010053576	4.99454615	5.138705356	5.021828464	5.175059425	4.901666027	5.074742535	5.010626876	4.982524909
AT3G60360	3.547863722	3.46858842	3.789408837	3.70684029	3.379372567	3.237941167	4.211366993	3.99080333	3.790764406	3.651936154	4.003973147	3.818529838	3.404692551	3.180071492	4.284987828	4.019496655
AT3G60370	4.959576972	4.726195047	5.023209904	4.915791329	5.166632495	4.922811349	4.764054847	4.608802208	5.161506548	5.079563974	5.114138506	5.095561514	5.252968149	5.028231217	4.904008744	4.777715595
AT3G60380	5.47687836	5.429724475	5.646345115	5.598399791	5.749686745	5.866242836	5.709338199	5.672137907	5.476815854	5.094885537	5.675617524	5.427012587	5.854275408	5.822303911	5.586866966	5.568631064
AT3G60390	4.09892327	3.98825911	5.4059126	5.336960903	4.225895988	4.222321996	4.203411384	4.168055301	4.089265243	2.955733275	5.474312397	4.74050076	4.309030067	3.776940034	4.223617294	3.814063233
AT3G60400	3.284051082	3.298815221	3.182180055	3.211656014	3.228161033	3.28540188	3.020838197	3.070186391	3.203517565	3.411734763	3.318716241	3.30061465	3.214802792	3.286830983	3.130668964	3.053123062
AT3G60410	4.764084024	4.862279079	5.087085075	5.111057896	4.599106159	4.743182336	4.738617738	4.826466843	4.756269038	5.080992469	5.050893186	5.203739638	4.673497038	4.879386828	4.734960094	4.931065633
AT3G60420	2.50214067	3.053316029	2.602292723	2.586683019	2.988732004	3.112948292	1.586269112	2.005147377	2.367601335	2.303761551	2.112428042	1.918755759	2.357799492	2.867520789	1.332583708	1.877872579
AT3G60440	4.964016455	4.611739292	5.076489406	4.816227216	4.864761812	4.540720238	5.117011661	4.902108013	4.785534081	4.223621978	4.935705635	4.429612138	4.687529684	4.321714835	4.995407702	4.683832771
AT3G60450	3.798419934	3.981999424	4.059691548	4.10135913	4.104717305	3.89225597	4.64244408	4.688568526	3.773771276	3.637286978	3.901446076	3.992226252	3.875812286	3.690824294	4.54029279	4.1861866
AT3G60480	2.874300309	3.000855114	2.998806662	2.905261568	3.073597401	2.926906164	2.788651507	2.845874798	2.97087868	3.200087366	2.951089014	2.881729347	3.064367	3.16843439	2.7611802	2.883422751
AT3G60490	0.230024923	-0.019631177	0.28140436	-0.120954153	0.171318549	0.662107631	0.341240278	0.927668022	0.195358359	2.765221314	0.256924064	2.082152869	-0.044034644	2.556815746	0.616511329	2.208304594
AT3G60500	4.440112246	4.406113885	4.588491912	4.46220961	4.365680765	4.219156369	4.641608665	4.586845368	4.536911071	4.423095403	4.653668746	4.533172594	4.348697222	4.090705229	4.755991998	4.60026892
AT3G60510	3.652767256	3.513487627	3.687876574	3.619897242	3.723145721	3.712867872	3.756617442	3.833941373	3.641252705	3.347337454	3.595677524	3.482017671	3.735664939	3.666036059	3.861251758	3.929248523
AT3G60520	3.658343113	3.918974862	3.456146749	3.566203592	3.646218268	3.662800454	4.169414384	4.331432761	3.434279676	3.906169554	3.081226765	3.551415315	3.5110969	3.843490582	4.074275508	4.430955572
AT3G60530	5.235428817	5.422588393	4.89447973	4.887607801	5.626494276	5.712305185	6.066318374	6.120335849	5.330565579	5.526207659	4.637096159	5.051585129	5.641879474	6.408930772	6.096869654	6.72173035
AT3G60540	-0.052222068	-0.032295953	0.113287734	0.044774512	0.404413557	0.236354782	0.668173144	1.012637788	-0.666867993	0.557710293	-0.086298859	0.417016439	-0.172334342	0.256251552	0.571655238	0.443956644
AT3G60550	0.339150858	0.683922842	1.010360505	0.965789921	-0.342828106	-0.627830272	2.478132168	2.329086974	0.293190729	-1.421577586	1.019181931	0.011327491	0.082301054	-0.736434223	2.405418202	1.454804349
AT3G60580	-0.008068108	0.418975255	0.55108916	0.101520734	0.106421313	0.156370431	1.668113494	1.748111349	0.084788654	-0.439658074	0.258942249	-0.324522806	-0.277527719	-0.915634153	1.376750558	0.642344102
AT3G60590	3.859071419	3.841999497	3.825969857	3.794387321	4.056719352	3.986756709	3.810989657	3.785521751	3.69934699	3.681182966	3.658082736	3.626847025	3.903805602	3.909213462	3.800854445	3.570206536
AT3G60600	6.157692288	6.291106999	6.369188269	6.269891098	6.182513167	6.272871683	6.571556119	6.486834856	6.237864813	6.498004128	6.296925071	6.375233442	6.23510715	6.586522441	6.526054364	6.477710921
AT3G60620	4.749046441	4.662201689	4.676368999	4.657760048	4.549948377	4.484432699	4.387152464	4.394292396	4.835385245	4.662869419	4.747615885	4.765112812	4.647181061	4.62603152	4.523301134	4.522062534
AT3G60630	5.412970743	5.431441243	6.217196862	6.169937234	5.412491683	5.347225002	5.73301666	5.860027702	5.569628993	5.043300317	6.414920713	5.818378044	5.494968089	5.259950665	5.723356412	5.549561681
AT3G60640	1.759700096	1.690733619	1.842722709	1.920412965	1.78748129	2.069034786	1.864028743	1.941212422	1.62290338	1.649903779	1.697455725	1.762267228	1.657896634	1.914570037	1.659483539	1.873534381
AT3G60660	1.680577689	1.721070847	1.912008657	1.647746324	2.139712537	1.763915161	2.764698183	2.508936093	1.694183007	1.31511073	1.84697629	1.339964134	2.03063109	1.270930218	2.875838428	2.350793765
AT3G60680	2.877417912	2.926716153	2.61505571	2.830105867	2.645904506	2.663829989	2.56943656	2.633110697	2.81009851	2.578044846	2.668183272	2.698537551	2.616434952	2.71057563	2.549968141	2.395911993
AT3G60690	1.571080082	1.928566792	-0.400510487	-0.258946794	1.455913333	1.470351151	-0.178869653	-0.692074106	1.446660227	2.300015323	-0.382396982	-0.055816975	1.26744433	2.098529557	-1.178480094	-0.283749056
AT3G60720	0.983223584	1.296750076	1.111507761	1.061656371	0.720310491	0.843161793	0.600994483	0.81551153	1.243623142	1.446188174	1.268229477	1.358833807	1.084225	1.620581551	1.084881055	1.460174432
AT3G60740	4.992410028	4.910484138	4.884626948	5.005500989	5.17166395	5.152588544	5.546601949	5.510585732	5.02499511	4.90368109	5.036852667	4.96108022	5.086312761	5.14931753	5.469288198	5.267846974
AT3G60750	10.69806675	10.40113144	10.64850515	10.46335606	10.53068735	10.42869078	10.24733198	10.04361474	10.51060157	10.2317847	10.39351856	10.27044686	10.44704518	10.43345719	10.14642715	9.953053982
AT3G60770	7.513567682	7.410921713	7.721511083	7.549666426	7.373932361	7.245129916	7.908630525	7.797778195	7.699953224	7.60372055	7.786125286	7.629919013	7.480438919	7.179575023	8.122173973	7.860573444
AT3G60800	4.075462596	4.209891306	4.148809002	4.194041872	4.17391901	4.218880132	4.596367436	4.664759777	4.108345105	4.379184076	4.300039871	4.286130883	4.130307114	4.423971234	4.654115988	4.614998952
AT3G60810	4.67348479	4.593013058	4.788075714	4.670838071	4.854069501	4.837041661	4.523869832	4.542684169	4.720372517	5.092842315	4.681294841	4.887876738	4.897279489	5.305755348	4.51740324	4.951706626
AT3G60820	6.521859036	6.414938141	6.617416158	6.446919648	6.615576026	6.556574041	6.731488567	6.688930877	6.508152271	6.516627759	6.519517659	6.47304401	6.583438226	6.550653939	6.791463849	6.640902285
AT3G60830	4.1278032	4.108286639	4.357507367	4.132265893	4.206695905	4.09562234	4.357398469	4.333701403	4.225239375	4.052547503	4.246733604	4.247404837	4.292143801	4.145534845	4.370344491	4.210713867
AT3G60840	3.85833511	3.754930194	3.909378353	3.651893441	4.079119822	4.020475664	3.936784718	3.704190039	3.695830893	3.054079167	3.670967532	3.300085869	3.894425485	3.276727061	3.778137147	3.242154826
AT3G60850	4.046668732	4.1263471	3.760468507	3.901948738	3.941859221	3.995421493	3.756873699	3.791581274	4.028848958	4.180374996	3.831186001	3.844913921	3.941894768	4.155810924	3.736669591	3.811277144
AT3G60860	6.463373456	6.488201975	6.294191467	6.469107029	6.470727668	6.479691685	6.70681292	6.66001223	6.412154766	6.324756369	6.415078859	6.344293798	6.444682736	6.335887784	6.607340549	6.337503454
AT3G60880	4.576994214	4.477570673	4.669490495	4.544943688	4.471048868	4.215849331	4.803685135	4.562612039	4.712154499	4.298308481	4.688902763	4.384686257	4.436740729	3.886577486	4.819440165	4.414539543
AT3G60900	-0.357854472	-0.313983001	-0.272462657	-0.321761824	-0.180256393	-0.251516292	-0.332098079	-0.068022974	0.07424182	0.208527186	0.146379212	0.582470164	0.194649944	0.772315195	0.392369253	0.25506919
AT3G60910	4.100716679	4.029997466	3.99339839	4.01053657	3.954788019	3.935346778	4.271912708	4.400294747	4.135880635	3.832521349	4.054826669	3.720142462	3.881576511	3.671537564	4.430842766	4.206302443
AT3G60930	0.964319373	1.02918638	0.860395769	0.794019472	0.5415707	0.617088293	0.130707822	-0.030090031	0.911925645	1.066521111	0.643601959	0.577566144	0.587723312	0.967996574	0.321083795	0.615965645
AT3G60960	2.89653712	2.740290463	3.062654955	2.982118082	2.517791496	2.309647359	3.031844996	2.804860642	3.001287667	2.391924112	3.035916928	2.781979876	2.351018446	1.913009752	3.02920641	2.559518834
AT3G60965	3.792681135	3.772416955	3.583176362	3.819557213	3.75009994	3.684932053	4.21215901	4.335061076	3.94990132	3.986157337	4.015537058	3.922298447	3.889090572	4.052016838	4.306232079	4.301547005
AT3G60980	3.751132579	3.920563677	3.999173632	4.011567265	3.96109674	3.726942514	4.823139911	4.538296071	3.827830439	3.254232623	3.906593176	3.511456776	3.883255791	3.066632322	4.571573086	4.099769027
AT3G61010	6.014728551	6.227284974	5.675288237	5.995071034	6.115070994	6.181472921	5.532945875	5.712897678	5.806782683	6.136426324	5.791630537	5.975919301	5.916374665	6.205413558	5.48935752	5.772877746
AT3G61020	3.576350671	3.780243072	3.716540202	3.828702202	3.486975916	3.546341292	3.962171059	3.996063623	3.595603468	3.606064928	3.656628257	3.55351348	3.425196317	3.3757295	3.799185949	3.748178692
AT3G61050	6.372880063	6.291117804	6.302099754	6.286684537	6.482479054	6.421886313	6.208990473	6.128310132	6.326297703	6.265661232	6.22805691	6.227545306	6.484926804	6.443845606	6.155749589	6.079552988
AT3G61060	2.772947596	3.183507787	2.164583629	2.645559537	3.827833267	3.605980166	3.522342573	3.180367446	2.613337349	3.304119524	2.078782829	2.370526184	3.639225779	3.373273488	3.136997707	2.588604445
AT3G61070	4.308346978	4.167025444	4.386906945	4.170542254	4.452404675	4.400587383	4.340440055	4.298953731	4.195378602	4.273732265	4.139428765	4.214793796	4.35011734	4.361053896	4.203676067	4.239786091
AT3G61080	5.120832228	5.040150414	5.006313862	5.005101219	5.028789617	5.021899224	4.63009102	4.520530498	5.058586298	5.233166079	4.990455586	5.033929975	4.96295418	5.18138246	4.565325577	4.614401458
AT3G61100	2.852298331	2.976169942	3.111391341	3.191326054	3.185186076	3.009097485	3.573183619	3.555937287	3.172655881	3.165098933	3.317699313	3.161264838	3.387614876	2.926976315	3.736074247	3.661624065
AT3G61110	7.042920539	6.959215447	7.241906729	7.036603715	6.892315736	6.736403613	7.067447251	7.074716058	7.212620854	7.159141826	7.173205849	7.102866538	7.011485963	6.889917597	7.356462082	7.258828128
AT3G61113	-0.238793434	-0.254466281	-0.418158603	-0.287561727	-0.059845538	-0.249450789	-0.09731393	-0.438008707	-0.21257946	-0.403031103	-0.158569322	-0.646267666	-0.038892246	-0.450247656	-0.268822784	-0.720949211
AT3G61130	7.334224264	7.242729843	7.377121081	7.383492104	7.277945527	7.290603555	7.896231984	7.773557876	7.390925882	7.141832824	7.474780058	7.31101281	7.372441635	7.377149468	7.829374278	7.623709809
AT3G61140	5.11517086	5.135236119	5.226194431	5.110928485	5.01286173	4.924859613	5.354728789	5.230344209	5.153607281	5.118984948	5.210761352	5.19592012	5.004238249	4.75178785	5.342482555	5.205132048
AT3G61150	4.641489245	4.884058636	4.946219962	5.169581064	4.69154952	4.84696364	4.941591368	4.991854153	4.69444337	4.568915289	5.034583088	5.179626122	4.756604668	4.777662964	5.01995127	4.863841296
AT3G61160	1.94375851	1.900030199	1.637380491	1.689953731	2.95363172	3.097875269	1.700990285	1.785498371	1.7243861	1.917029519	1.228167133	1.445685268	2.851333046	3.081021863	1.695353385	2.259211498
AT3G61170	0.158770385	0.187517349	-0.179902263	0.371864841	0.875630692	0.995359311	0.96872461	1.206337936	0.163915936	0.536169309	0.184276417	0.595363255	1.039556732	1.053082259	0.965393245	1.169011652
AT3G61180	5.102247026	5.139614589	5.039469938	5.121731639	5.210754584	5.244966392	4.905098653	4.97612372	5.101645147	5.202607102	4.981744091	5.010012902	5.133283103	5.360395216	4.855871601	4.991100877
AT3G61200	4.080243082	4.077229753	3.973000281	3.929856248	4.318984069	4.218083509	3.647499106	3.795425461	3.908807844	4.137869342	3.772825662	3.766970862	3.959339553	4.566417712	3.599334459	4.011189948
AT3G61210	4.918318769	5.172852278	4.637038483	4.843736806	4.662098882	4.823046495	4.17979982	4.44582818	4.223853812	4.052282583	3.894818484	3.597590752	4.060681381	4.580452548	3.619507553	3.795918208
AT3G61220	5.68316756	5.591236083	5.660285552	5.569903477	5.336497109	5.513019787	5.279020407	5.431791621	5.551500293	5.804391629	5.425954151	5.61345211	5.198690468	5.585008671	5.1783285	5.503106981
AT3G61240	6.207851367	6.194788283	6.152464587	6.208672874	6.095883076	6.073809342	6.334539695	6.265382376	6.190106153	6.050996239	6.248657794	6.142852188	6.0877614	5.951479085	6.373925325	6.145491827
AT3G61250	0.001670683	0.394512822	-1.285511337	-1.24409272	-0.984957858	-0.943541859	-2.320108858	-4.172195757	0.622288572	0.670448044	-0.749709122	-1.235968738	-0.017059397	-0.036759071	-2.268139204	-2.009238338
AT3G61260	7.195827204	7.330400445	7.423707112	7.390586267	7.680598358	7.776906643	7.638338385	7.633018193	7.389113335	7.242634943	7.320634419	7.220012911	7.859565995	7.518413821	7.587633874	7.250382983
AT3G61280	1.277127178	2.218894584	0.94554902	1.526606808	3.038973383	3.167624582	0.896605905	2.122529879	-0.912955736	0.953865321	-0.540069649	0.05129883	0.775725062	1.474162417	-0.559339995	-0.543033394
